datetime,demand_met_mw,date,hour,minute,day_of_week
2025-05-11 20:15:00,194614.0,2025-05-11,20,15,6
2025-05-11 20:30:00,194122.0,2025-05-11,20,30,6
2025-05-11 20:45:00,193894.0,2025-05-11,20,45,6
2025-05-11 21:00:00,195032.0,2025-05-11,21,0,6
2025-05-11 21:15:00,196048.0,2025-05-11,21,15,6
2025-05-11 21:30:00,197685.0,2025-05-11,21,30,6
2025-05-11 21:45:00,199019.0,2025-05-11,21,45,6
2025-05-11 22:00:00,199523.0,2025-05-11,22,0,6
2025-05-11 22:15:00,202907.0,2025-05-11,22,15,6
2025-05-11 22:30:00,203918.0,2025-05-11,22,30,6
2025-05-11 22:45:00,204122.0,2025-05-11,22,45,6
2025-05-11 23:00:00,203963.0,2025-05-11,23,0,6
2025-05-11 23:15:00,204290.0,2025-05-11,23,15,6
2025-05-11 23:30:00,204541.0,2025-05-11,23,30,6
2025-05-11 23:45:00,204827.0,2025-05-11,23,45,6
2025-05-12 00:00:00,203724.0,2025-05-12,0,0,0
2025-05-12 00:15:00,203173.0,2025-05-12,0,15,0
2025-05-12 00:30:00,201704.0,2025-05-12,0,30,0
2025-05-12 00:45:00,200086.0,2025-05-12,0,45,0
2025-05-12 01:00:00,198474.0,2025-05-12,1,0,0
2025-05-12 01:15:00,197085.0,2025-05-12,1,15,0
2025-05-12 01:30:00,196189.0,2025-05-12,1,30,0
2025-05-12 01:45:00,194888.0,2025-05-12,1,45,0
2025-05-12 02:00:00,193195.0,2025-05-12,2,0,0
2025-05-12 02:15:00,191644.0,2025-05-12,2,15,0
2025-05-12 02:30:00,191202.0,2025-05-12,2,30,0
2025-05-12 02:45:00,189765.0,2025-05-12,2,45,0
2025-05-12 03:00:00,188601.0,2025-05-12,3,0,0
2025-05-12 03:15:00,188305.0,2025-05-12,3,15,0
2025-05-12 03:30:00,187181.0,2025-05-12,3,30,0
2025-05-12 03:45:00,186695.0,2025-05-12,3,45,0
2025-05-12 04:00:00,186217.0,2025-05-12,4,0,0
2025-05-12 04:15:00,186752.0,2025-05-12,4,15,0
2025-05-12 04:30:00,186566.0,2025-05-12,4,30,0
2025-05-12 04:45:00,186515.0,2025-05-12,4,45,0
2025-05-12 05:00:00,185679.0,2025-05-12,5,0,0
2025-05-12 05:15:00,186093.0,2025-05-12,5,15,0
2025-05-12 05:30:00,186891.0,2025-05-12,5,30,0
2025-05-12 05:45:00,186738.0,2025-05-12,5,45,0
2025-05-12 06:00:00,186854.0,2025-05-12,6,0,0
2025-05-12 06:15:00,187232.0,2025-05-12,6,15,0
2025-05-12 06:30:00,187433.0,2025-05-12,6,30,0
2025-05-12 06:45:00,186948.0,2025-05-12,6,45,0
2025-05-12 07:00:00,187342.0,2025-05-12,7,0,0
2025-05-12 07:15:00,187770.0,2025-05-12,7,15,0
2025-05-12 07:30:00,187337.0,2025-05-12,7,30,0
2025-05-12 07:45:00,187759.0,2025-05-12,7,45,0
2025-05-12 08:00:00,187059.0,2025-05-12,8,0,0
2025-05-12 08:15:00,189475.0,2025-05-12,8,15,0
2025-05-12 08:30:00,192731.0,2025-05-12,8,30,0
2025-05-12 08:45:00,195244.0,2025-05-12,8,45,0
2025-05-12 09:00:00,197613.0,2025-05-12,9,0,0
2025-05-12 09:15:00,202820.0,2025-05-12,9,15,0
2025-05-12 09:30:00,204625.0,2025-05-12,9,30,0
2025-05-12 09:45:00,206519.0,2025-05-12,9,45,0
2025-05-12 10:00:00,207899.0,2025-05-12,10,0,0
2025-05-12 10:15:00,208754.0,2025-05-12,10,15,0
2025-05-12 10:30:00,210419.0,2025-05-12,10,30,0
2025-05-12 10:45:00,211039.0,2025-05-12,10,45,0
2025-05-12 11:00:00,211286.0,2025-05-12,11,0,0
2025-05-12 11:15:00,212008.0,2025-05-12,11,15,0
2025-05-12 11:30:00,213236.0,2025-05-12,11,30,0
2025-05-12 11:45:00,214174.0,2025-05-12,11,45,0
2025-05-12 12:00:00,213855.0,2025-05-12,12,0,0
2025-05-12 12:15:00,213743.0,2025-05-12,12,15,0
2025-05-12 12:30:00,215170.0,2025-05-12,12,30,0
2025-05-12 12:45:00,215346.0,2025-05-12,12,45,0
2025-05-12 13:00:00,213963.0,2025-05-12,13,0,0
2025-05-12 13:15:00,212889.0,2025-05-12,13,15,0
2025-05-12 13:30:00,213750.0,2025-05-12,13,30,0
2025-05-12 13:45:00,215768.0,2025-05-12,13,45,0
2025-05-12 14:00:00,217015.0,2025-05-12,14,0,0
2025-05-12 14:15:00,219347.0,2025-05-12,14,15,0
2025-05-12 14:30:00,221711.0,2025-05-12,14,30,0
2025-05-12 14:45:00,222500.0,2025-05-12,14,45,0
2025-05-12 15:00:00,223580.0,2025-05-12,15,0,0
2025-05-12 15:15:00,222470.0,2025-05-12,15,15,0
2025-05-12 15:30:00,222759.0,2025-05-12,15,30,0
2025-05-12 15:45:00,222419.0,2025-05-12,15,45,0
2025-05-12 16:00:00,221267.0,2025-05-12,16,0,0
2025-05-12 16:15:00,218924.0,2025-05-12,16,15,0
2025-05-12 16:30:00,218724.0,2025-05-12,16,30,0
2025-05-12 16:45:00,218062.0,2025-05-12,16,45,0
2025-05-12 17:00:00,215140.0,2025-05-12,17,0,0
2025-05-12 17:15:00,211739.0,2025-05-12,17,15,0
2025-05-12 17:30:00,210247.0,2025-05-12,17,30,0
2025-05-12 17:45:00,208524.0,2025-05-12,17,45,0
2025-05-12 18:00:00,205620.0,2025-05-12,18,0,0
2025-05-12 18:15:00,202392.0,2025-05-12,18,15,0
2025-05-12 18:30:00,203271.0,2025-05-12,18,30,0
2025-05-12 18:45:00,205096.0,2025-05-12,18,45,0
2025-05-12 19:00:00,208664.0,2025-05-12,19,0,0
2025-05-12 19:15:00,210500.0,2025-05-12,19,15,0
2025-05-12 19:30:00,212348.0,2025-05-12,19,30,0
2025-05-12 19:45:00,213149.0,2025-05-12,19,45,0
2025-05-12 20:00:00,212930.0,2025-05-12,20,0,0
2025-05-12 20:15:00,212194.0,2025-05-12,20,15,0
2025-05-12 20:30:00,211986.0,2025-05-12,20,30,0
2025-05-12 20:45:00,211501.0,2025-05-12,20,45,0
2025-05-12 21:00:00,210858.0,2025-05-12,21,0,0
2025-05-12 21:15:00,211633.0,2025-05-12,21,15,0
2025-05-12 21:30:00,212977.0,2025-05-12,21,30,0
2025-05-12 21:45:00,213675.0,2025-05-12,21,45,0
2025-05-12 22:00:00,213870.0,2025-05-12,22,0,0
2025-05-12 22:15:00,215551.0,2025-05-12,22,15,0
2025-05-12 22:30:00,216144.0,2025-05-12,22,30,0
2025-05-12 22:45:00,216081.0,2025-05-12,22,45,0
2025-05-12 23:00:00,216040.0,2025-05-12,23,0,0
2025-05-12 23:15:00,216203.0,2025-05-12,23,15,0
2025-05-12 23:30:00,215667.0,2025-05-12,23,30,0
2025-05-12 23:45:00,214507.0,2025-05-12,23,45,0
2025-05-13 00:00:00,212641.0,2025-05-13,0,0,1
2025-05-13 00:15:00,212461.0,2025-05-13,0,15,1
2025-05-13 00:30:00,210757.0,2025-05-13,0,30,1
2025-05-13 00:45:00,209274.0,2025-05-13,0,45,1
2025-05-13 01:00:00,207125.0,2025-05-13,1,0,1
2025-05-13 01:15:00,205871.0,2025-05-13,1,15,1
2025-05-13 01:30:00,204598.0,2025-05-13,1,30,1
2025-05-13 01:45:00,203098.0,2025-05-13,1,45,1
2025-05-13 02:00:00,201656.0,2025-05-13,2,0,1
2025-05-13 02:15:00,200472.0,2025-05-13,2,15,1
2025-05-13 02:30:00,199684.0,2025-05-13,2,30,1
2025-05-13 02:45:00,198662.0,2025-05-13,2,45,1
2025-05-13 03:00:00,197799.0,2025-05-13,3,0,1
2025-05-13 03:15:00,196574.0,2025-05-13,3,15,1
2025-05-13 03:30:00,195513.0,2025-05-13,3,30,1
2025-05-13 03:45:00,194334.0,2025-05-13,3,45,1
2025-05-13 04:00:00,193301.0,2025-05-13,4,0,1
2025-05-13 04:15:00,194105.0,2025-05-13,4,15,1
2025-05-13 04:30:00,193726.0,2025-05-13,4,30,1
2025-05-13 04:45:00,194134.0,2025-05-13,4,45,1
2025-05-13 05:00:00,193621.0,2025-05-13,5,0,1
2025-05-13 05:15:00,194039.0,2025-05-13,5,15,1
2025-05-13 05:30:00,194468.0,2025-05-13,5,30,1
2025-05-13 05:45:00,194278.0,2025-05-13,5,45,1
2025-05-13 06:00:00,193611.0,2025-05-13,6,0,1
2025-05-13 06:15:00,193894.0,2025-05-13,6,15,1
2025-05-13 06:30:00,193707.0,2025-05-13,6,30,1
2025-05-13 06:45:00,192718.0,2025-05-13,6,45,1
2025-05-13 07:00:00,192063.0,2025-05-13,7,0,1
2025-05-13 07:15:00,192306.0,2025-05-13,7,15,1
2025-05-13 07:30:00,192820.0,2025-05-13,7,30,1
2025-05-13 07:45:00,192529.0,2025-05-13,7,45,1
2025-05-13 08:00:00,192070.0,2025-05-13,8,0,1
2025-05-13 08:15:00,193231.0,2025-05-13,8,15,1
2025-05-13 08:30:00,196067.0,2025-05-13,8,30,1
2025-05-13 08:45:00,198620.0,2025-05-13,8,45,1
2025-05-13 09:00:00,201702.0,2025-05-13,9,0,1
2025-05-13 09:15:00,205956.0,2025-05-13,9,15,1
2025-05-13 09:30:00,208231.0,2025-05-13,9,30,1
2025-05-13 09:45:00,211015.0,2025-05-13,9,45,1
2025-05-13 10:00:00,212012.0,2025-05-13,10,0,1
2025-05-13 10:15:00,212484.0,2025-05-13,10,15,1
2025-05-13 10:30:00,213415.0,2025-05-13,10,30,1
2025-05-13 10:45:00,214322.0,2025-05-13,10,45,1
2025-05-13 11:00:00,214872.0,2025-05-13,11,0,1
2025-05-13 11:15:00,215179.0,2025-05-13,11,15,1
2025-05-13 11:30:00,215935.0,2025-05-13,11,30,1
2025-05-13 11:45:00,217116.0,2025-05-13,11,45,1
2025-05-13 12:00:00,216869.0,2025-05-13,12,0,1
2025-05-13 12:15:00,217169.0,2025-05-13,12,15,1
2025-05-13 12:30:00,218276.0,2025-05-13,12,30,1
2025-05-13 12:45:00,218409.0,2025-05-13,12,45,1
2025-05-13 13:00:00,217559.0,2025-05-13,13,0,1
2025-05-13 13:15:00,216208.0,2025-05-13,13,15,1
2025-05-13 13:30:00,217344.0,2025-05-13,13,30,1
2025-05-13 13:45:00,219571.0,2025-05-13,13,45,1
2025-05-13 14:00:00,220880.0,2025-05-13,14,0,1
2025-05-13 14:15:00,221709.0,2025-05-13,14,15,1
2025-05-13 14:30:00,223995.0,2025-05-13,14,30,1
2025-05-13 14:45:00,225242.0,2025-05-13,14,45,1
2025-05-13 15:00:00,225831.0,2025-05-13,15,0,1
2025-05-13 15:15:00,224423.0,2025-05-13,15,15,1
2025-05-13 15:30:00,223643.0,2025-05-13,15,30,1
2025-05-13 15:45:00,221886.0,2025-05-13,15,45,1
2025-05-13 16:00:00,219701.0,2025-05-13,16,0,1
2025-05-13 16:15:00,217488.0,2025-05-13,16,15,1
2025-05-13 16:30:00,215040.0,2025-05-13,16,30,1
2025-05-13 16:45:00,213996.0,2025-05-13,16,45,1
2025-05-13 17:00:00,210584.0,2025-05-13,17,0,1
2025-05-13 17:15:00,206864.0,2025-05-13,17,15,1
2025-05-13 17:30:00,204132.0,2025-05-13,17,30,1
2025-05-13 17:45:00,202859.0,2025-05-13,17,45,1
2025-05-13 18:00:00,199554.0,2025-05-13,18,0,1
2025-05-13 18:15:00,198193.0,2025-05-13,18,15,1
2025-05-13 18:30:00,200148.0,2025-05-13,18,30,1
2025-05-13 18:45:00,202459.0,2025-05-13,18,45,1
2025-05-13 19:00:00,203861.0,2025-05-13,19,0,1
2025-05-13 19:15:00,206552.0,2025-05-13,19,15,1
2025-05-13 19:30:00,208813.0,2025-05-13,19,30,1
2025-05-13 19:45:00,209493.0,2025-05-13,19,45,1
2025-05-13 20:00:00,208809.0,2025-05-13,20,0,1
2025-05-13 20:15:00,209074.0,2025-05-13,20,15,1
2025-05-13 20:30:00,209984.0,2025-05-13,20,30,1
2025-05-13 20:45:00,210435.0,2025-05-13,20,45,1
2025-05-13 21:00:00,211468.0,2025-05-13,21,0,1
2025-05-13 21:15:00,212482.0,2025-05-13,21,15,1
2025-05-13 21:30:00,213449.0,2025-05-13,21,30,1
2025-05-13 21:45:00,214625.0,2025-05-13,21,45,1
2025-05-13 22:00:00,215890.0,2025-05-13,22,0,1
2025-05-13 22:15:00,218628.0,2025-05-13,22,15,1
2025-05-13 22:30:00,218980.0,2025-05-13,22,30,1
2025-05-13 22:45:00,219297.0,2025-05-13,22,45,1
2025-05-13 23:00:00,218861.0,2025-05-13,23,0,1
2025-05-13 23:15:00,217968.0,2025-05-13,23,15,1
2025-05-13 23:30:00,217288.0,2025-05-13,23,30,1
2025-05-13 23:45:00,216108.0,2025-05-13,23,45,1
2025-05-14 00:00:00,214859.0,2025-05-14,0,0,2
2025-05-14 00:15:00,213141.0,2025-05-14,0,15,2
2025-05-14 00:30:00,211627.0,2025-05-14,0,30,2
2025-05-14 00:45:00,210880.0,2025-05-14,0,45,2
2025-05-14 01:00:00,208683.0,2025-05-14,1,0,2
2025-05-14 01:15:00,207010.0,2025-05-14,1,15,2
2025-05-14 01:30:00,205599.0,2025-05-14,1,30,2
2025-05-14 01:45:00,204276.0,2025-05-14,1,45,2
2025-05-14 02:00:00,203129.0,2025-05-14,2,0,2
2025-05-14 02:15:00,201505.0,2025-05-14,2,15,2
2025-05-14 02:30:00,200678.0,2025-05-14,2,30,2
2025-05-14 02:45:00,199788.0,2025-05-14,2,45,2
2025-05-14 03:00:00,198336.0,2025-05-14,3,0,2
2025-05-14 03:15:00,197444.0,2025-05-14,3,15,2
2025-05-14 03:30:00,196698.0,2025-05-14,3,30,2
2025-05-14 03:45:00,195355.0,2025-05-14,3,45,2
2025-05-14 04:00:00,194311.0,2025-05-14,4,0,2
2025-05-14 04:15:00,194412.0,2025-05-14,4,15,2
2025-05-14 04:30:00,194081.0,2025-05-14,4,30,2
2025-05-14 04:45:00,194087.0,2025-05-14,4,45,2
2025-05-14 05:00:00,193319.0,2025-05-14,5,0,2
2025-05-14 05:15:00,193971.0,2025-05-14,5,15,2
2025-05-14 05:30:00,194024.0,2025-05-14,5,30,2
2025-05-14 05:45:00,193873.0,2025-05-14,5,45,2
2025-05-14 06:00:00,191716.0,2025-05-14,6,0,2
2025-05-14 06:15:00,192701.0,2025-05-14,6,15,2
2025-05-14 06:30:00,192218.0,2025-05-14,6,30,2
2025-05-14 06:45:00,191321.0,2025-05-14,6,45,2
2025-05-14 07:00:00,190686.0,2025-05-14,7,0,2
2025-05-14 07:15:00,190839.0,2025-05-14,7,15,2
2025-05-14 07:30:00,190632.0,2025-05-14,7,30,2
2025-05-14 07:45:00,190361.0,2025-05-14,7,45,2
2025-05-14 08:00:00,190141.0,2025-05-14,8,0,2
2025-05-14 08:15:00,192558.0,2025-05-14,8,15,2
2025-05-14 08:30:00,195040.0,2025-05-14,8,30,2
2025-05-14 08:45:00,197781.0,2025-05-14,8,45,2
2025-05-14 09:00:00,199881.0,2025-05-14,9,0,2
2025-05-14 09:15:00,204455.0,2025-05-14,9,15,2
2025-05-14 09:30:00,207212.0,2025-05-14,9,30,2
2025-05-14 09:45:00,208929.0,2025-05-14,9,45,2
2025-05-14 10:00:00,210013.0,2025-05-14,10,0,2
2025-05-14 10:15:00,210695.0,2025-05-14,10,15,2
2025-05-14 10:30:00,211737.0,2025-05-14,10,30,2
2025-05-14 10:45:00,213334.0,2025-05-14,10,45,2
2025-05-14 11:00:00,214020.0,2025-05-14,11,0,2
2025-05-14 11:15:00,214590.0,2025-05-14,11,15,2
2025-05-14 11:30:00,215836.0,2025-05-14,11,30,2
2025-05-14 11:45:00,217629.0,2025-05-14,11,45,2
2025-05-14 12:00:00,217079.0,2025-05-14,12,0,2
2025-05-14 12:15:00,217934.0,2025-05-14,12,15,2
2025-05-14 12:30:00,219410.0,2025-05-14,12,30,2
2025-05-14 12:45:00,219377.0,2025-05-14,12,45,2
2025-05-14 13:00:00,219397.0,2025-05-14,13,0,2
2025-05-14 13:15:00,218158.0,2025-05-14,13,15,2
2025-05-14 13:30:00,219722.0,2025-05-14,13,30,2
2025-05-14 13:45:00,222140.0,2025-05-14,13,45,2
2025-05-14 14:00:00,223990.0,2025-05-14,14,0,2
2025-05-14 14:15:00,225721.0,2025-05-14,14,15,2
2025-05-14 14:30:00,228016.0,2025-05-14,14,30,2
2025-05-14 14:45:00,228935.0,2025-05-14,14,45,2
2025-05-14 15:00:00,230007.0,2025-05-14,15,0,2
2025-05-14 15:15:00,229312.0,2025-05-14,15,15,2
2025-05-14 15:30:00,229599.0,2025-05-14,15,30,2
2025-05-14 15:45:00,228323.0,2025-05-14,15,45,2
2025-05-14 16:00:00,227696.0,2025-05-14,16,0,2
2025-05-14 16:15:00,225064.0,2025-05-14,16,15,2
2025-05-14 16:30:00,223680.0,2025-05-14,16,30,2
2025-05-14 16:45:00,222203.0,2025-05-14,16,45,2
2025-05-14 17:00:00,219444.0,2025-05-14,17,0,2
2025-05-14 17:15:00,216383.0,2025-05-14,17,15,2
2025-05-14 17:30:00,213985.0,2025-05-14,17,30,2
2025-05-14 17:45:00,212054.0,2025-05-14,17,45,2
2025-05-14 18:00:00,210322.0,2025-05-14,18,0,2
2025-05-14 18:15:00,207469.0,2025-05-14,18,15,2
2025-05-14 18:30:00,210238.0,2025-05-14,18,30,2
2025-05-14 18:45:00,212608.0,2025-05-14,18,45,2
2025-05-14 19:00:00,214630.0,2025-05-14,19,0,2
2025-05-14 19:15:00,217084.0,2025-05-14,19,15,2
2025-05-14 19:30:00,218818.0,2025-05-14,19,30,2
2025-05-14 19:45:00,220152.0,2025-05-14,19,45,2
2025-05-14 20:00:00,219232.0,2025-05-14,20,0,2
2025-05-14 20:15:00,219673.0,2025-05-14,20,15,2
2025-05-14 20:30:00,220825.0,2025-05-14,20,30,2
2025-05-14 20:45:00,220615.0,2025-05-14,20,45,2
2025-05-14 21:00:00,220744.0,2025-05-14,21,0,2
2025-05-14 21:15:00,221197.0,2025-05-14,21,15,2
2025-05-14 21:30:00,222387.0,2025-05-14,21,30,2
2025-05-14 21:45:00,222329.0,2025-05-14,21,45,2
2025-05-14 22:00:00,222689.0,2025-05-14,22,0,2
2025-05-14 22:15:00,224173.0,2025-05-14,22,15,2
2025-05-14 22:30:00,225108.0,2025-05-14,22,30,2
2025-05-14 22:45:00,223630.0,2025-05-14,22,45,2
2025-05-14 23:00:00,222636.0,2025-05-14,23,0,2
2025-05-14 23:15:00,221739.0,2025-05-14,23,15,2
2025-05-14 23:30:00,220745.0,2025-05-14,23,30,2
2025-05-14 23:45:00,221132.0,2025-05-14,23,45,2
2025-05-15 00:00:00,218841.0,2025-05-15,0,0,3
2025-05-15 00:15:00,217530.0,2025-05-15,0,15,3
2025-05-15 00:30:00,216229.0,2025-05-15,0,30,3
2025-05-15 00:45:00,215388.0,2025-05-15,0,45,3
2025-05-15 01:00:00,213962.0,2025-05-15,1,0,3
2025-05-15 01:15:00,212741.0,2025-05-15,1,15,3
2025-05-15 01:30:00,212217.0,2025-05-15,1,30,3
2025-05-15 01:45:00,210875.0,2025-05-15,1,45,3
2025-05-15 02:00:00,208957.0,2025-05-15,2,0,3
2025-05-15 02:15:00,207369.0,2025-05-15,2,15,3
2025-05-15 02:30:00,206562.0,2025-05-15,2,30,3
2025-05-15 02:45:00,205302.0,2025-05-15,2,45,3
2025-05-15 03:00:00,204416.0,2025-05-15,3,0,3
2025-05-15 03:15:00,203373.0,2025-05-15,3,15,3
2025-05-15 03:30:00,202401.0,2025-05-15,3,30,3
2025-05-15 03:45:00,201331.0,2025-05-15,3,45,3
2025-05-15 04:00:00,200057.0,2025-05-15,4,0,3
2025-05-15 04:15:00,200340.0,2025-05-15,4,15,3
2025-05-15 04:30:00,200203.0,2025-05-15,4,30,3
2025-05-15 04:45:00,200465.0,2025-05-15,4,45,3
2025-05-15 05:00:00,199352.0,2025-05-15,5,0,3
2025-05-15 05:15:00,199399.0,2025-05-15,5,15,3
2025-05-15 05:30:00,199906.0,2025-05-15,5,30,3
2025-05-15 05:45:00,199511.0,2025-05-15,5,45,3
2025-05-15 06:00:00,199035.0,2025-05-15,6,0,3
2025-05-15 06:15:00,198680.0,2025-05-15,6,15,3
2025-05-15 06:30:00,198801.0,2025-05-15,6,30,3
2025-05-15 06:45:00,198103.0,2025-05-15,6,45,3
2025-05-15 07:00:00,196457.0,2025-05-15,7,0,3
2025-05-15 07:15:00,196996.0,2025-05-15,7,15,3
2025-05-15 07:30:00,196458.0,2025-05-15,7,30,3
2025-05-15 07:45:00,195971.0,2025-05-15,7,45,3
2025-05-15 08:00:00,195942.0,2025-05-15,8,0,3
2025-05-15 08:15:00,198490.0,2025-05-15,8,15,3
2025-05-15 08:30:00,200508.0,2025-05-15,8,30,3
2025-05-15 08:45:00,202176.0,2025-05-15,8,45,3
2025-05-15 09:00:00,205261.0,2025-05-15,9,0,3
2025-05-15 09:15:00,209817.0,2025-05-15,9,15,3
2025-05-15 09:30:00,212107.0,2025-05-15,9,30,3
2025-05-15 09:45:00,214443.0,2025-05-15,9,45,3
2025-05-15 10:00:00,215131.0,2025-05-15,10,0,3
2025-05-15 10:15:00,216207.0,2025-05-15,10,15,3
2025-05-15 10:30:00,217514.0,2025-05-15,10,30,3
2025-05-15 10:45:00,218231.0,2025-05-15,10,45,3
2025-05-15 11:00:00,218129.0,2025-05-15,11,0,3
2025-05-15 11:15:00,219396.0,2025-05-15,11,15,3
2025-05-15 11:30:00,221148.0,2025-05-15,11,30,3
2025-05-15 11:45:00,222530.0,2025-05-15,11,45,3
2025-05-15 12:00:00,222546.0,2025-05-15,12,0,3
2025-05-15 12:15:00,222757.0,2025-05-15,12,15,3
2025-05-15 12:30:00,222702.0,2025-05-15,12,30,3
2025-05-15 12:45:00,222882.0,2025-05-15,12,45,3
2025-05-15 13:00:00,222050.0,2025-05-15,13,0,3
2025-05-15 13:15:00,221045.0,2025-05-15,13,15,3
2025-05-15 13:30:00,223111.0,2025-05-15,13,30,3
2025-05-15 13:45:00,224621.0,2025-05-15,13,45,3
2025-05-15 14:00:00,225989.0,2025-05-15,14,0,3
2025-05-15 14:15:00,227227.0,2025-05-15,14,15,3
2025-05-15 14:30:00,228620.0,2025-05-15,14,30,3
2025-05-15 14:45:00,230192.0,2025-05-15,14,45,3
2025-05-15 15:00:00,230705.0,2025-05-15,15,0,3
2025-05-15 15:15:00,229627.0,2025-05-15,15,15,3
2025-05-15 15:30:00,229041.0,2025-05-15,15,30,3
2025-05-15 15:45:00,228506.0,2025-05-15,15,45,3
2025-05-15 16:00:00,226559.0,2025-05-15,16,0,3
2025-05-15 16:15:00,223419.0,2025-05-15,16,15,3
2025-05-15 16:30:00,222591.0,2025-05-15,16,30,3
2025-05-15 16:45:00,220931.0,2025-05-15,16,45,3
2025-05-15 17:00:00,218447.0,2025-05-15,17,0,3
2025-05-15 17:15:00,215001.0,2025-05-15,17,15,3
2025-05-15 17:30:00,214034.0,2025-05-15,17,30,3
2025-05-15 17:45:00,211707.0,2025-05-15,17,45,3
2025-05-15 18:00:00,209240.0,2025-05-15,18,0,3
2025-05-15 18:15:00,207234.0,2025-05-15,18,15,3
2025-05-15 18:30:00,208636.0,2025-05-15,18,30,3
2025-05-15 18:45:00,211825.0,2025-05-15,18,45,3
2025-05-15 19:00:00,214297.0,2025-05-15,19,0,3
2025-05-15 19:15:00,217488.0,2025-05-15,19,15,3
2025-05-15 19:30:00,220136.0,2025-05-15,19,30,3
2025-05-15 19:45:00,221612.0,2025-05-15,19,45,3
2025-05-15 20:00:00,220955.0,2025-05-15,20,0,3
2025-05-15 20:15:00,220029.0,2025-05-15,20,15,3
2025-05-15 20:30:00,220292.0,2025-05-15,20,30,3
2025-05-15 20:45:00,220136.0,2025-05-15,20,45,3
2025-05-15 21:00:00,220556.0,2025-05-15,21,0,3
2025-05-15 21:15:00,219734.0,2025-05-15,21,15,3
2025-05-15 21:30:00,220731.0,2025-05-15,21,30,3
2025-05-15 21:45:00,221515.0,2025-05-15,21,45,3
2025-05-15 22:00:00,222201.0,2025-05-15,22,0,3
2025-05-15 22:15:00,223105.0,2025-05-15,22,15,3
2025-05-15 22:30:00,223796.0,2025-05-15,22,30,3
2025-05-15 22:45:00,222792.0,2025-05-15,22,45,3
2025-05-15 23:00:00,222454.0,2025-05-15,23,0,3
2025-05-15 23:15:00,221931.0,2025-05-15,23,15,3
2025-05-15 23:30:00,220742.0,2025-05-15,23,30,3
2025-05-15 23:45:00,220288.0,2025-05-15,23,45,3
2025-05-16 00:00:00,219357.0,2025-05-16,0,0,4
2025-05-16 00:15:00,217720.0,2025-05-16,0,15,4
2025-05-16 00:30:00,216413.0,2025-05-16,0,30,4
2025-05-16 00:45:00,215422.0,2025-05-16,0,45,4
2025-05-16 01:00:00,214289.0,2025-05-16,1,0,4
2025-05-16 01:15:00,212576.0,2025-05-16,1,15,4
2025-05-16 01:30:00,211766.0,2025-05-16,1,30,4
2025-05-16 01:45:00,210633.0,2025-05-16,1,45,4
2025-05-16 02:00:00,209284.0,2025-05-16,2,0,4
2025-05-16 02:15:00,208388.0,2025-05-16,2,15,4
2025-05-16 02:30:00,206608.0,2025-05-16,2,30,4
2025-05-16 02:45:00,205645.0,2025-05-16,2,45,4
2025-05-16 03:00:00,204052.0,2025-05-16,3,0,4
2025-05-16 03:15:00,202954.0,2025-05-16,3,15,4
2025-05-16 03:30:00,201931.0,2025-05-16,3,30,4
2025-05-16 03:45:00,201101.0,2025-05-16,3,45,4
2025-05-16 04:00:00,199698.0,2025-05-16,4,0,4
2025-05-16 04:15:00,199500.0,2025-05-16,4,15,4
2025-05-16 04:30:00,199626.0,2025-05-16,4,30,4
2025-05-16 04:45:00,199792.0,2025-05-16,4,45,4
2025-05-16 05:00:00,199296.0,2025-05-16,5,0,4
2025-05-16 05:15:00,199681.0,2025-05-16,5,15,4
2025-05-16 05:30:00,199489.0,2025-05-16,5,30,4
2025-05-16 05:45:00,199713.0,2025-05-16,5,45,4
2025-05-16 06:00:00,198796.0,2025-05-16,6,0,4
2025-05-16 06:15:00,198621.0,2025-05-16,6,15,4
2025-05-16 06:30:00,198121.0,2025-05-16,6,30,4
2025-05-16 06:45:00,196248.0,2025-05-16,6,45,4
2025-05-16 07:00:00,196260.0,2025-05-16,7,0,4
2025-05-16 07:15:00,196465.0,2025-05-16,7,15,4
2025-05-16 07:30:00,195286.0,2025-05-16,7,30,4
2025-05-16 07:45:00,195786.0,2025-05-16,7,45,4
2025-05-16 08:00:00,194910.0,2025-05-16,8,0,4
2025-05-16 08:15:00,197003.0,2025-05-16,8,15,4
2025-05-16 08:30:00,198675.0,2025-05-16,8,30,4
2025-05-16 08:45:00,201321.0,2025-05-16,8,45,4
2025-05-16 09:00:00,203639.0,2025-05-16,9,0,4
2025-05-16 09:15:00,209060.0,2025-05-16,9,15,4
2025-05-16 09:30:00,211324.0,2025-05-16,9,30,4
2025-05-16 09:45:00,213020.0,2025-05-16,9,45,4
2025-05-16 10:00:00,214885.0,2025-05-16,10,0,4
2025-05-16 10:15:00,216331.0,2025-05-16,10,15,4
2025-05-16 10:30:00,216891.0,2025-05-16,10,30,4
2025-05-16 10:45:00,217911.0,2025-05-16,10,45,4
2025-05-16 11:00:00,218012.0,2025-05-16,11,0,4
2025-05-16 11:15:00,218967.0,2025-05-16,11,15,4
2025-05-16 11:30:00,219766.0,2025-05-16,11,30,4
2025-05-16 11:45:00,221104.0,2025-05-16,11,45,4
2025-05-16 12:00:00,220666.0,2025-05-16,12,0,4
2025-05-16 12:15:00,221547.0,2025-05-16,12,15,4
2025-05-16 12:30:00,221912.0,2025-05-16,12,30,4
